pose,punto,ang optimo,ang medido medio
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,45
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,45
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,45
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,45
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,45
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,45
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,45
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,45
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,176
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,176
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,176
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,176
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,176
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,122
tree,"(12, 24, 26)",174,176
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,176
tree,"(11, 23, 25)",120,121
tree,"(12, 24, 26)",174,176
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,121
tree,"(12, 24, 26)",174,176
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,121
tree,"(12, 24, 26)",174,176
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,121
tree,"(12, 24, 26)",174,176
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,121
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,121
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,121
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,121
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,121
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,121
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,120
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,119
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,46
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,117
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,48
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,116
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,52
tree,"(24, 26, 28)",176,178
tree,"(11, 23, 25)",120,118
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,74
tree,"(24, 26, 28)",176,179
tree,"(11, 23, 25)",120,124
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,87
tree,"(24, 26, 28)",176,178
tree,"(11, 23, 25)",120,133
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,108
tree,"(24, 26, 28)",176,179
tree,"(11, 23, 25)",120,137
tree,"(12, 24, 26)",174,175
tree,"(23, 25, 27)",56,119
tree,"(24, 26, 28)",176,179
tree,"(11, 23, 25)",120,141
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,129
tree,"(24, 26, 28)",176,179
tree,"(11, 23, 25)",120,145
tree,"(12, 24, 26)",174,174
tree,"(23, 25, 27)",56,139
tree,"(24, 26, 28)",176,179
tree,"(11, 23, 25)",120,149
tree,"(12, 24, 26)",174,173
tree,"(23, 25, 27)",56,151
tree,"(24, 26, 28)",176,178
tree,"(11, 23, 25)",120,151
tree,"(12, 24, 26)",174,172
tree,"(23, 25, 27)",56,159
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,153
tree,"(12, 24, 26)",174,172
tree,"(23, 25, 27)",56,164
tree,"(24, 26, 28)",176,177
tree,"(11, 23, 25)",120,156
tree,"(12, 24, 26)",174,172
tree,"(23, 25, 27)",56,168
tree,"(24, 26, 28)",176,177
warrior,"(13, 11, 23)",95,94
warrior,"(14, 12, 24)",97,72
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,174
warrior,"(11, 23, 25)",100,134
warrior,"(12, 24, 26)",135,154
warrior,"(23, 25, 27)",110,136
warrior,"(24, 26, 28)",170,179
warrior,"(13, 11, 23)",95,94
warrior,"(14, 12, 24)",97,78
warrior,"(11, 13, 15)",172,179
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,129
warrior,"(12, 24, 26)",135,158
warrior,"(23, 25, 27)",110,133
warrior,"(24, 26, 28)",170,177
warrior,"(13, 11, 23)",95,87
warrior,"(14, 12, 24)",97,80
warrior,"(11, 13, 15)",172,172
warrior,"(16, 14, 12)",171,172
warrior,"(11, 23, 25)",100,127
warrior,"(12, 24, 26)",135,159
warrior,"(23, 25, 27)",110,133
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,86
warrior,"(14, 12, 24)",97,81
warrior,"(11, 13, 15)",172,173
warrior,"(16, 14, 12)",171,172
warrior,"(11, 23, 25)",100,127
warrior,"(12, 24, 26)",135,157
warrior,"(23, 25, 27)",110,134
warrior,"(24, 26, 28)",170,177
warrior,"(13, 11, 23)",95,86
warrior,"(14, 12, 24)",97,83
warrior,"(11, 13, 15)",172,174
warrior,"(16, 14, 12)",171,171
warrior,"(11, 23, 25)",100,127
warrior,"(12, 24, 26)",135,157
warrior,"(23, 25, 27)",110,136
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,88
warrior,"(14, 12, 24)",97,86
warrior,"(11, 13, 15)",172,173
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,129
warrior,"(12, 24, 26)",135,157
warrior,"(23, 25, 27)",110,138
warrior,"(24, 26, 28)",170,175
warrior,"(13, 11, 23)",95,96
warrior,"(14, 12, 24)",97,89
warrior,"(11, 13, 15)",172,176
warrior,"(16, 14, 12)",171,177
warrior,"(11, 23, 25)",100,130
warrior,"(12, 24, 26)",135,157
warrior,"(23, 25, 27)",110,139
warrior,"(24, 26, 28)",170,173
warrior,"(13, 11, 23)",95,103
warrior,"(14, 12, 24)",97,90
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,177
warrior,"(11, 23, 25)",100,132
warrior,"(12, 24, 26)",135,157
warrior,"(23, 25, 27)",110,140
warrior,"(24, 26, 28)",170,172
warrior,"(13, 11, 23)",95,107
warrior,"(14, 12, 24)",97,91
warrior,"(11, 13, 15)",172,174
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,133
warrior,"(12, 24, 26)",135,157
warrior,"(23, 25, 27)",110,139
warrior,"(24, 26, 28)",170,171
warrior,"(13, 11, 23)",95,111
warrior,"(14, 12, 24)",97,94
warrior,"(11, 13, 15)",172,172
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,133
warrior,"(12, 24, 26)",135,156
warrior,"(23, 25, 27)",110,139
warrior,"(24, 26, 28)",170,171
warrior,"(13, 11, 23)",95,112
warrior,"(14, 12, 24)",97,94
warrior,"(11, 13, 15)",172,172
warrior,"(16, 14, 12)",171,177
warrior,"(11, 23, 25)",100,133
warrior,"(12, 24, 26)",135,155
warrior,"(23, 25, 27)",110,138
warrior,"(24, 26, 28)",170,171
warrior,"(13, 11, 23)",95,113
warrior,"(14, 12, 24)",97,94
warrior,"(11, 13, 15)",172,171
warrior,"(16, 14, 12)",171,177
warrior,"(11, 23, 25)",100,133
warrior,"(12, 24, 26)",135,154
warrior,"(23, 25, 27)",110,138
warrior,"(24, 26, 28)",170,172
warrior,"(13, 11, 23)",95,110
warrior,"(14, 12, 24)",97,91
warrior,"(11, 13, 15)",172,178
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,132
warrior,"(12, 24, 26)",135,151
warrior,"(23, 25, 27)",110,134
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,110
warrior,"(14, 12, 24)",97,89
warrior,"(11, 13, 15)",172,179
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,130
warrior,"(12, 24, 26)",135,150
warrior,"(23, 25, 27)",110,131
warrior,"(24, 26, 28)",170,177
warrior,"(13, 11, 23)",95,112
warrior,"(14, 12, 24)",97,88
warrior,"(11, 13, 15)",172,175
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,129
warrior,"(12, 24, 26)",135,149
warrior,"(23, 25, 27)",110,131
warrior,"(24, 26, 28)",170,178
warrior,"(13, 11, 23)",95,112
warrior,"(14, 12, 24)",97,87
warrior,"(11, 13, 15)",172,174
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,129
warrior,"(12, 24, 26)",135,149
warrior,"(23, 25, 27)",110,130
warrior,"(24, 26, 28)",170,178
warrior,"(13, 11, 23)",95,112
warrior,"(14, 12, 24)",97,83
warrior,"(11, 13, 15)",172,173
warrior,"(16, 14, 12)",171,176
warrior,"(11, 23, 25)",100,129
warrior,"(12, 24, 26)",135,151
warrior,"(23, 25, 27)",110,131
warrior,"(24, 26, 28)",170,177
warrior,"(13, 11, 23)",95,111
warrior,"(14, 12, 24)",97,81
warrior,"(11, 13, 15)",172,173
warrior,"(16, 14, 12)",171,175
warrior,"(11, 23, 25)",100,130
warrior,"(12, 24, 26)",135,152
warrior,"(23, 25, 27)",110,132
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,110
warrior,"(14, 12, 24)",97,79
warrior,"(11, 13, 15)",172,172
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,130
warrior,"(12, 24, 26)",135,152
warrior,"(23, 25, 27)",110,133
warrior,"(24, 26, 28)",170,177
warrior,"(13, 11, 23)",95,110
warrior,"(14, 12, 24)",97,79
warrior,"(11, 13, 15)",172,173
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,130
warrior,"(12, 24, 26)",135,152
warrior,"(23, 25, 27)",110,134
warrior,"(24, 26, 28)",170,178
warrior,"(13, 11, 23)",95,110
warrior,"(14, 12, 24)",97,79
warrior,"(11, 13, 15)",172,173
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,130
warrior,"(12, 24, 26)",135,152
warrior,"(23, 25, 27)",110,134
warrior,"(24, 26, 28)",170,178
warrior,"(13, 11, 23)",95,110
warrior,"(14, 12, 24)",97,79
warrior,"(11, 13, 15)",172,174
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,130
warrior,"(12, 24, 26)",135,152
warrior,"(23, 25, 27)",110,135
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,109
warrior,"(14, 12, 24)",97,80
warrior,"(11, 13, 15)",172,179
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,129
warrior,"(12, 24, 26)",135,151
warrior,"(23, 25, 27)",110,135
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,111
warrior,"(14, 12, 24)",97,82
warrior,"(11, 13, 15)",172,178
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,127
warrior,"(12, 24, 26)",135,151
warrior,"(23, 25, 27)",110,133
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,103
warrior,"(14, 12, 24)",97,84
warrior,"(11, 13, 15)",172,171
warrior,"(16, 14, 12)",171,176
warrior,"(11, 23, 25)",100,126
warrior,"(12, 24, 26)",135,152
warrior,"(23, 25, 27)",110,133
warrior,"(24, 26, 28)",170,175
warrior,"(13, 11, 23)",95,103
warrior,"(14, 12, 24)",97,85
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,177
warrior,"(11, 23, 25)",100,127
warrior,"(12, 24, 26)",135,152
warrior,"(23, 25, 27)",110,134
warrior,"(24, 26, 28)",170,174
warrior,"(13, 11, 23)",95,101
warrior,"(14, 12, 24)",97,85
warrior,"(11, 13, 15)",172,175
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,127
warrior,"(12, 24, 26)",135,152
warrior,"(23, 25, 27)",110,134
warrior,"(24, 26, 28)",170,175
warrior,"(13, 11, 23)",95,102
warrior,"(14, 12, 24)",97,86
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,127
warrior,"(12, 24, 26)",135,151
warrior,"(23, 25, 27)",110,134
warrior,"(24, 26, 28)",170,175
warrior,"(13, 11, 23)",95,103
warrior,"(14, 12, 24)",97,86
warrior,"(11, 13, 15)",172,178
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,127
warrior,"(12, 24, 26)",135,150
warrior,"(23, 25, 27)",110,134
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,104
warrior,"(14, 12, 24)",97,88
warrior,"(11, 13, 15)",172,179
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,126
warrior,"(12, 24, 26)",135,149
warrior,"(23, 25, 27)",110,133
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,104
warrior,"(14, 12, 24)",97,90
warrior,"(11, 13, 15)",172,178
warrior,"(16, 14, 12)",171,176
warrior,"(11, 23, 25)",100,125
warrior,"(12, 24, 26)",135,147
warrior,"(23, 25, 27)",110,130
warrior,"(24, 26, 28)",170,177
warrior,"(13, 11, 23)",95,104
warrior,"(14, 12, 24)",97,91
warrior,"(11, 13, 15)",172,178
warrior,"(16, 14, 12)",171,176
warrior,"(11, 23, 25)",100,125
warrior,"(12, 24, 26)",135,147
warrior,"(23, 25, 27)",110,129
warrior,"(24, 26, 28)",170,178
warrior,"(13, 11, 23)",95,104
warrior,"(14, 12, 24)",97,92
warrior,"(11, 13, 15)",172,179
warrior,"(16, 14, 12)",171,175
warrior,"(11, 23, 25)",100,124
warrior,"(12, 24, 26)",135,146
warrior,"(23, 25, 27)",110,128
warrior,"(24, 26, 28)",170,178
warrior,"(13, 11, 23)",95,103
warrior,"(14, 12, 24)",97,93
warrior,"(11, 13, 15)",172,175
warrior,"(16, 14, 12)",171,175
warrior,"(11, 23, 25)",100,124
warrior,"(12, 24, 26)",135,145
warrior,"(23, 25, 27)",110,127
warrior,"(24, 26, 28)",170,179
warrior,"(13, 11, 23)",95,104
warrior,"(14, 12, 24)",97,93
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,175
warrior,"(11, 23, 25)",100,123
warrior,"(12, 24, 26)",135,144
warrior,"(23, 25, 27)",110,126
warrior,"(24, 26, 28)",170,179
warrior,"(13, 11, 23)",95,105
warrior,"(14, 12, 24)",97,91
warrior,"(11, 13, 15)",172,178
warrior,"(16, 14, 12)",171,175
warrior,"(11, 23, 25)",100,123
warrior,"(12, 24, 26)",135,144
warrior,"(23, 25, 27)",110,126
warrior,"(24, 26, 28)",170,179
warrior,"(13, 11, 23)",95,104
warrior,"(14, 12, 24)",97,90
warrior,"(11, 13, 15)",172,178
warrior,"(16, 14, 12)",171,175
warrior,"(11, 23, 25)",100,123
warrior,"(12, 24, 26)",135,143
warrior,"(23, 25, 27)",110,124
warrior,"(24, 26, 28)",170,179
warrior,"(13, 11, 23)",95,105
warrior,"(14, 12, 24)",97,91
warrior,"(11, 13, 15)",172,179
warrior,"(16, 14, 12)",171,173
warrior,"(11, 23, 25)",100,123
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,124
warrior,"(24, 26, 28)",170,179
warrior,"(13, 11, 23)",95,106
warrior,"(14, 12, 24)",97,92
warrior,"(11, 13, 15)",172,178
warrior,"(16, 14, 12)",171,172
warrior,"(11, 23, 25)",100,122
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,124
warrior,"(24, 26, 28)",170,179
warrior,"(13, 11, 23)",95,105
warrior,"(14, 12, 24)",97,91
warrior,"(11, 13, 15)",172,179
warrior,"(16, 14, 12)",171,176
warrior,"(11, 23, 25)",100,122
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,123
warrior,"(24, 26, 28)",170,179
warrior,"(13, 11, 23)",95,104
warrior,"(14, 12, 24)",97,92
warrior,"(11, 13, 15)",172,178
warrior,"(16, 14, 12)",171,177
warrior,"(11, 23, 25)",100,122
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,122
warrior,"(24, 26, 28)",170,178
warrior,"(13, 11, 23)",95,104
warrior,"(14, 12, 24)",97,93
warrior,"(11, 13, 15)",172,179
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,121
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,122
warrior,"(24, 26, 28)",170,178
warrior,"(13, 11, 23)",95,103
warrior,"(14, 12, 24)",97,98
warrior,"(11, 13, 15)",172,179
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,121
warrior,"(12, 24, 26)",135,143
warrior,"(23, 25, 27)",110,122
warrior,"(24, 26, 28)",170,177
warrior,"(13, 11, 23)",95,101
warrior,"(14, 12, 24)",97,102
warrior,"(11, 13, 15)",172,179
warrior,"(16, 14, 12)",171,176
warrior,"(11, 23, 25)",100,120
warrior,"(12, 24, 26)",135,144
warrior,"(23, 25, 27)",110,121
warrior,"(24, 26, 28)",170,177
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,103
warrior,"(11, 13, 15)",172,178
warrior,"(16, 14, 12)",171,175
warrior,"(11, 23, 25)",100,120
warrior,"(12, 24, 26)",135,144
warrior,"(23, 25, 27)",110,121
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,97
warrior,"(14, 12, 24)",97,104
warrior,"(11, 13, 15)",172,175
warrior,"(16, 14, 12)",171,174
warrior,"(11, 23, 25)",100,119
warrior,"(12, 24, 26)",135,145
warrior,"(23, 25, 27)",110,121
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,97
warrior,"(14, 12, 24)",97,104
warrior,"(11, 13, 15)",172,173
warrior,"(16, 14, 12)",171,174
warrior,"(11, 23, 25)",100,118
warrior,"(12, 24, 26)",135,146
warrior,"(23, 25, 27)",110,121
warrior,"(24, 26, 28)",170,175
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,105
warrior,"(11, 13, 15)",172,176
warrior,"(16, 14, 12)",171,174
warrior,"(11, 23, 25)",100,118
warrior,"(12, 24, 26)",135,146
warrior,"(23, 25, 27)",110,120
warrior,"(24, 26, 28)",170,175
warrior,"(13, 11, 23)",95,98
warrior,"(14, 12, 24)",97,104
warrior,"(11, 13, 15)",172,174
warrior,"(16, 14, 12)",171,174
warrior,"(11, 23, 25)",100,117
warrior,"(12, 24, 26)",135,147
warrior,"(23, 25, 27)",110,120
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,97
warrior,"(14, 12, 24)",97,104
warrior,"(11, 13, 15)",172,174
warrior,"(16, 14, 12)",171,174
warrior,"(11, 23, 25)",100,117
warrior,"(12, 24, 26)",135,146
warrior,"(23, 25, 27)",110,120
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,97
warrior,"(14, 12, 24)",97,104
warrior,"(11, 13, 15)",172,174
warrior,"(16, 14, 12)",171,174
warrior,"(11, 23, 25)",100,117
warrior,"(12, 24, 26)",135,146
warrior,"(23, 25, 27)",110,120
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,97
warrior,"(14, 12, 24)",97,103
warrior,"(11, 13, 15)",172,175
warrior,"(16, 14, 12)",171,174
warrior,"(11, 23, 25)",100,117
warrior,"(12, 24, 26)",135,146
warrior,"(23, 25, 27)",110,120
warrior,"(24, 26, 28)",170,177
warrior,"(13, 11, 23)",95,97
warrior,"(14, 12, 24)",97,103
warrior,"(11, 13, 15)",172,176
warrior,"(16, 14, 12)",171,174
warrior,"(11, 23, 25)",100,117
warrior,"(12, 24, 26)",135,146
warrior,"(23, 25, 27)",110,119
warrior,"(24, 26, 28)",170,177
warrior,"(13, 11, 23)",95,97
warrior,"(14, 12, 24)",97,104
warrior,"(11, 13, 15)",172,176
warrior,"(16, 14, 12)",171,174
warrior,"(11, 23, 25)",100,117
warrior,"(12, 24, 26)",135,146
warrior,"(23, 25, 27)",110,119
warrior,"(24, 26, 28)",170,177
warrior,"(13, 11, 23)",95,98
warrior,"(14, 12, 24)",97,103
warrior,"(11, 13, 15)",172,176
warrior,"(16, 14, 12)",171,175
warrior,"(11, 23, 25)",100,117
warrior,"(12, 24, 26)",135,146
warrior,"(23, 25, 27)",110,118
warrior,"(24, 26, 28)",170,177
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,102
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,177
warrior,"(11, 23, 25)",100,117
warrior,"(12, 24, 26)",135,145
warrior,"(23, 25, 27)",110,118
warrior,"(24, 26, 28)",170,177
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,100
warrior,"(11, 13, 15)",172,178
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,116
warrior,"(12, 24, 26)",135,145
warrior,"(23, 25, 27)",110,117
warrior,"(24, 26, 28)",170,177
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,98
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,115
warrior,"(12, 24, 26)",135,144
warrior,"(23, 25, 27)",110,116
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,98
warrior,"(14, 12, 24)",97,98
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,143
warrior,"(23, 25, 27)",110,115
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,100
warrior,"(14, 12, 24)",97,98
warrior,"(11, 13, 15)",172,179
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,112
warrior,"(12, 24, 26)",135,143
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,101
warrior,"(14, 12, 24)",97,97
warrior,"(11, 13, 15)",172,179
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,111
warrior,"(12, 24, 26)",135,144
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,101
warrior,"(14, 12, 24)",97,98
warrior,"(11, 13, 15)",172,179
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,111
warrior,"(12, 24, 26)",135,145
warrior,"(23, 25, 27)",110,115
warrior,"(24, 26, 28)",170,175
warrior,"(13, 11, 23)",95,101
warrior,"(14, 12, 24)",97,99
warrior,"(11, 13, 15)",172,179
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,111
warrior,"(12, 24, 26)",135,145
warrior,"(23, 25, 27)",110,115
warrior,"(24, 26, 28)",170,175
warrior,"(13, 11, 23)",95,101
warrior,"(14, 12, 24)",97,98
warrior,"(11, 13, 15)",172,178
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,112
warrior,"(12, 24, 26)",135,146
warrior,"(23, 25, 27)",110,116
warrior,"(24, 26, 28)",170,175
warrior,"(13, 11, 23)",95,101
warrior,"(14, 12, 24)",97,99
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,112
warrior,"(12, 24, 26)",135,146
warrior,"(23, 25, 27)",110,116
warrior,"(24, 26, 28)",170,175
warrior,"(13, 11, 23)",95,101
warrior,"(14, 12, 24)",97,99
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,112
warrior,"(12, 24, 26)",135,145
warrior,"(23, 25, 27)",110,117
warrior,"(24, 26, 28)",170,175
warrior,"(13, 11, 23)",95,101
warrior,"(14, 12, 24)",97,99
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,112
warrior,"(12, 24, 26)",135,145
warrior,"(23, 25, 27)",110,117
warrior,"(24, 26, 28)",170,175
warrior,"(13, 11, 23)",95,101
warrior,"(14, 12, 24)",97,99
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,145
warrior,"(23, 25, 27)",110,117
warrior,"(24, 26, 28)",170,175
warrior,"(13, 11, 23)",95,101
warrior,"(14, 12, 24)",97,99
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,145
warrior,"(23, 25, 27)",110,117
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,101
warrior,"(14, 12, 24)",97,99
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,145
warrior,"(23, 25, 27)",110,117
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,101
warrior,"(14, 12, 24)",97,99
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,114
warrior,"(12, 24, 26)",135,144
warrior,"(23, 25, 27)",110,117
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,101
warrior,"(14, 12, 24)",97,99
warrior,"(11, 13, 15)",172,176
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,114
warrior,"(12, 24, 26)",135,144
warrior,"(23, 25, 27)",110,117
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,100
warrior,"(14, 12, 24)",97,97
warrior,"(11, 13, 15)",172,178
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,114
warrior,"(12, 24, 26)",135,144
warrior,"(23, 25, 27)",110,117
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,96
warrior,"(11, 13, 15)",172,178
warrior,"(16, 14, 12)",171,178
